url,status,notes
https://www.lincolninternational.com/transactions/nova-capital-management-recapitalized-nova-argent-canada/,,
https://www.lincolninternational.com/transactions/vitruvian-refinanced-openbet/,,
https://www.lincolninternational.com/transactions/edmond-de-rothschild-investment-partners-and-iris-capital-sold-prowebce/,,
https://www.lincolninternational.com/transactions/omron-corporation-acquired-delta-tau-data-systems/,,
https://www.lincolninternational.com/transactions/mayfair-equity-partners-raised-financing-to-acquire-fox-international/,,
https://www.lincolninternational.com/transactions/birch-hill-equity-partners-sold-novadent-to-dental-services-group/,,
https://www.lincolninternational.com/transactions/mts-health-investors-and-oaktree-sold-loving-care-agency-to-epic-health-services/,,
https://www.lincolninternational.com/transactions/quadriga-capital-sold-punker-to-cross/,,
https://www.lincolninternational.com/transactions/standard-publishing-group-sold-certain-assets-to-david-c-cook/,,
https://www.lincolninternational.com/transactions/riello-investmenti-partners-sold-c-blade/,,
https://www.lincolninternational.com/transactions/uswitch-sold-to-zoopla-property-group/,,
https://www.lincolninternational.com/transactions/ryans-express-transportation-sold-to-an-affiliate-of-divine-transportation/,,
https://www.lincolninternational.com/transactions/qualium-investissement-sold-marais-technologies/,,
https://www.lincolninternational.com/transactions/suez-environnement-acquired-poseidon/,,
https://www.lincolninternational.com/transactions/summer-street-capital-partners-sold-bracor-to-almost-family/,,
https://www.lincolninternational.com/transactions/trigon-international-corporation-sold-to-precision-engineered-products/,,
https://www.lincolninternational.com/transactions/mayfair-equity-partners-acquired-yo-sushi/,,
https://www.lincolninternational.com/transactions/boxer-sold-to-vmware/,,
https://www.lincolninternational.com/transactions/tinoplis-completed-refinancing/,,
https://www.lincolninternational.com/transactions/panasonic-corporation-acquired-video-insight/,,
https://www.lincolninternational.com/transactions/immediate-media-refinanced/,,
https://www.lincolninternational.com/transactions/movesta-lease-and-finance-sold-to-lhi-group/,,
https://www.lincolninternational.com/transactions/merit-capital-partners-sold-ferrara-fire-apparatus-to-rev-group/,,
https://www.lincolninternational.com/transactions/gso-capital-partners-acquired-portfolio-of-assets-from-portfolio-newstar-financial/,,
https://www.lincolninternational.com/transactions/safran-sold-structil-to-hexcel/,,
https://www.lincolninternational.com/transactions/alchemy-partners-and-nick-dunning-associates-acquired-badger-holdings-group/,,
https://www.lincolninternational.com/transactions/superior-recreational-products-sold-to-playcore/,,
https://www.lincolninternational.com/transactions/huron-capital-partners-sold-leadingresponse-to-icv-partners/,,
https://www.lincolninternational.com/transactions/dream-center-foundation-acquired-certain-assets-from-education-management-corporation/,,
https://www.lincolninternational.com/transactions/merit-capital-partners-sold-structural-and-steel-products-to-highland-capital-management/,,
https://www.lincolninternational.com/transactions/huron-capital-sold-its-controlling-interest-in-systems-holdings-to-the-chamberlain-group/,,
https://www.lincolninternational.com/transactions/readers-digest-german-region-sold-to-spanish-cil-inversiones/,,
https://www.lincolninternational.com/transactions/entrepreneur-venture-sold-bplus-equipment-to-sealed-air/,,
https://www.lincolninternational.com/transactions/atlas-holdings-refinanced-aludium/,,
https://www.lincolninternational.com/transactions/alliance-entreprendre-galia-gestion-sold-euroslot-kdss-to-andritz/,,
https://www.lincolninternational.com/transactions/churchill-equity-sold-cal-quality-electronics-to-parpro/,,
https://www.lincolninternational.com/transactions/erp-power-llc-sold-controlling-interest-to-angeles-equity-partners/,,
https://www.lincolninternational.com/transactions/harris-corporation-sold-its-aerostructures-business-to-albany-international/,,
https://www.lincolninternational.com/transactions/evergreen-pacific-partners-sold-vantage-mobility-to-nautic-partners/,,
https://www.lincolninternational.com/transactions/chs-capital-sold-fortiline-to-morsco/,,
https://www.lincolninternational.com/transactions/buenaventura-giner-sold-to-iph-group/,,
https://www.lincolninternational.com/transactions/halo-branded-solutions-sold-to-audax-private-equity/,,
https://www.lincolninternational.com/transactions/moss-sold-to-wasserstein-and-co/,,
https://www.lincolninternational.com/transactions/wurth-group-acquired-house-of-threads/,,
https://www.lincolninternational.com/transactions/trivest-partners-sold-wise-company-to-bruckmann-rosser-sherrill-and-co/,,
https://www.lincolninternational.com/transactions/graham-partners-sold-bandb-smartworx-to-advantech-co/,,
https://www.lincolninternational.com/transactions/eci-partners-acquired-it-lab-limited/,,
https://www.lincolninternational.com/transactions/civc-partners-sold-icon-identity-solutions-to-merit-capital-partners/,,
https://www.lincolninternational.com/transactions/next-wave-partners-acquired-roof-maker/,,
https://www.lincolninternational.com/transactions/peoplestrong-secured-an-investment-from-multiples-private-equity/,,
https://www.lincolninternational.com/transactions/prospect-partners-sold-kronos-foods-to-grey-mountain-partners/,,
https://www.lincolninternational.com/transactions/zhejiang-rgb-textile-printing-and-dyeing-sold-to-actis/,,
https://www.lincolninternational.com/transactions/silver-oak-services-partners-sold-accent-food-services-to-audax-private-equity/,,
https://www.lincolninternational.com/transactions/stack-on-products-sold-to-cannon-safe-and-midocean-partners/,,
https://www.lincolninternational.com/transactions/tenex-capital-management-sold-jpw-industries-to-gamut-capital-management/,,
https://www.lincolninternational.com/transactions/the-vistria-group-acquired-medulla/,,
https://www.lincolninternational.com/transactions/milestone-partners-sold-precision-partners-holding-company-to-ak-steel-corporation/,,
https://www.lincolninternational.com/transactions/netech-corporation-sold-to-presidio/,,
https://www.lincolninternational.com/transactions/thl-credit-sold-crs-reprocessing-to-triangle-capital-corporation/,,
https://www.lincolninternational.com/transactions/tsi-holdings-acquired-huf-holdings/,,
https://www.lincolninternational.com/transactions/superior-capital-partners-sold-diannes-fine-desserts-to-geneva-glen-capital/,,
https://www.lincolninternational.com/transactions/flex-sold-its-high-mix-microelectronics-business-unit-to-neo-tech/,,
https://www.lincolninternational.com/transactions/pcm-companies-sold-maverick-enterprises-to-sparflex/,,
https://www.lincolninternational.com/transactions/katy-industries-sold-to-highview-capital-and-victory-park-capital-advisors/,,
https://www.lincolninternational.com/transactions/kohler-company-sold-baker-mcguire-and-baker-milling-road-to-samson-holdings/,,
https://www.lincolninternational.com/transactions/the-riverside-company-has-sold-specialized-medical-services-to-lincare-holdings/,,
https://www.lincolninternational.com/transactions/audax-has-sold-halo-branded-solutions-to-tpg-growth/,,
https://www.lincolninternational.com/transactions/motec-has-been-sold-to-ametek/,,
https://www.lincolninternational.com/transactions/bantam-bagels-has-been-sold-to-lancaster-colony/,,
https://www.lincolninternational.com/transactions/pinova-capital-has-sold-clarus-films-group-to-premium-equity-partners/,,
https://www.lincolninternational.com/transactions/sensata-technologies-has-completed-the-sale-of-its-valves-business-to-pacific-industrial-co/,,
https://www.lincolninternational.com/transactions/ctf-solar-sold-three-uk-solar-farms-to-blackrock/,,
https://www.lincolninternational.com/transactions/bertram-capital-refinanced-anord-and-acquired-mardix-group/,,
https://www.lincolninternational.com/transactions/phi-industrial-sold-covit-to-albea/,,
https://www.lincolninternational.com/transactions/walter-surface-technologies-has-been-sold-to-oncap/,,
https://www.lincolninternational.com/transactions/vmg-partners-sold-kernel-seasons-to-highlander-partners/,,
https://www.lincolninternational.com/transactions/dynasty-sports-and-entertainment-secured-growth-investment-from-zmc/,,
https://www.lincolninternational.com/transactions/lasalle-capital-sold-avtex-solutions-to-norwest-equity-partners/,,
https://www.lincolninternational.com/transactions/strait-lane-sold-griswold-to-rogers-corporation/,,
https://www.lincolninternational.com/transactions/pace-industries-issued-preferred-equity/,,
https://www.lincolninternational.com/transactions/cathay-capital-sold-basic-fun-to-knex-brands/,,
https://www.lincolninternational.com/transactions/ryasa-and-iq-engineering-acquired-comerwind/,,
https://www.lincolninternational.com/transactions/blue-wold-capital-partners-acquired-bw-forestry/,,
https://www.lincolninternational.com/transactions/haag-streit-acquired-by-metall-zug/,,
https://www.lincolninternational.com/transactions/gridiron-capital-sold-engage2excel-to-comvest-partners/,,
https://www.lincolninternational.com/transactions/gmm-spa-has-acquired-techni-waterjet-pty-ltd/,,
https://www.lincolninternational.com/transactions/angeles-equity-partners-acquired-an-automotive-acoustic-solutions-business-from-ugn/,,
https://www.lincolninternational.com/transactions/vivarte-group-has-sold-andre-to-spartoo/,,
https://www.lincolninternational.com/transactions/caltius-equity-partners-sold-academy-fire-life-safety-to-audax-private-equity/,,
https://www.lincolninternational.com/transactions/tnh-advanced-specialty-pharmacy-has-been-sold-to-diplomat-pharmacy/,,
https://www.lincolninternational.com/transactions/pnc-riverarch-capital-and-akoya-capital-partners-sold-lawlogix-group-to-hyland/,,
https://www.lincolninternational.com/transactions/befesa-medio-ambiente-acquired-and-financed-three-german-salt-slag-recycling-facilities/,,
https://www.lincolninternational.com/transactions/leder-schuh-has-sold-its-german-retail-park-operations-to-kienast-group/,,
https://www.lincolninternational.com/transactions/amtek-has-acquired-alga-inverol/,,
https://www.lincolninternational.com/transactions/plastic-omnium-group-has-sold-its-heavy-duty-truck-business-to-mutares/,,
https://www.lincolninternational.com/transactions/arkea-capital-gestion-and-ing-belgium-sold-caillau-to-parquest/,,
https://www.lincolninternational.com/transactions/precision-engineered-products-holdings-sold-to-nn/,,
https://www.lincolninternational.com/transactions/palisade-corporation-has-been-recapitalized-by-thompson-street-capital-partners/,,
https://www.lincolninternational.com/transactions/sk-capital-partners-has-acquired-foremark-performance-chemicals/,,
https://www.lincolninternational.com/transactions/clp-has-sold-anchor-danly-dayton-progress-corporation-and-pcs-company-to-misumi-group/,,
https://www.lincolninternational.com/transactions/windjammer-capital-investors-and-has-sold-rotex-to-hillenbrand/,,
https://www.lincolninternational.com/transactions/growth-partners-has-sold-xaloy-to-nordson-corporation/,,
https://www.lincolninternational.com/transactions/carlyle-japan-has-acquired-walbro-engine-management/,,
https://www.lincolninternational.com/transactions/epic-technologies-a-portfolio-company-of-civc-partners-has-been-sold-to-natel-engineering-company-inc/,,
https://www.lincolninternational.com/transactions/corridor-capital-has-sold-control-devices-to-goldner-hawn-johnson-morrison/,,
https://www.lincolninternational.com/transactions/united-plastics-group-has-been-sold-to-medplast-inc/,,
https://www.lincolninternational.com/transactions/arques-industries-has-sold-teutonia-kinderwagenfabrik-to-newell-rubbermaid/,,
https://www.lincolninternational.com/transactions/the-strive-group-has-been-sold-to-menasha-corporation/,,
https://www.lincolninternational.com/transactions/fulham-co-has-sold-f-r-drake-co-to-middleby/,,
https://www.lincolninternational.com/transactions/richco-has-been-sold-to-filtrona/,,
https://www.lincolninternational.com/transactions/steadfast-capital-has-sold-fep-fahrzeugelektrik-pirna-to-amphenol-corporation/,,
https://www.lincolninternational.com/transactions/bertram-capital-has-sold-power-holdings-to-smiths-group/,,
https://www.lincolninternational.com/transactions/wpcs-has-sold-its-st-louis-mo-and-sarasota-fl-operation-centers-to-multiband/,,
https://www.lincolninternational.com/transactions/exponent-private-equity-has-refinanced-the-u-s-subsidiary-of-its-portfolio-company-pattonair-usa/,,
https://www.lincolninternational.com/transactions/linsalata-capital-partners-has-sold-tranzonic-to-silver-oak-services-partners/,,
https://www.lincolninternational.com/transactions/phoenix-equity-partners-raised-financing-to-acquire-riviera-travel/,,
https://www.lincolninternational.com/transactions/lincoln-international-represents-hovione-holding-limited-in-sale-of-imax-diagnostic-imaging-holding-to-starry-pharmaceutical/,,
https://www.lincolninternational.com/transactions/graycliff-partners-has-sold-rutland-plastics-to-the-riverside-company/,,
https://www.lincolninternational.com/transactions/freudenberg-group-has-sold-its-automotive-actuators-business-to-ekk-group/,,
https://www.lincolninternational.com/transactions/auctus-capital-partners-has-sold-acomon-to-mitsui-chemicals-inc/,,
https://www.lincolninternational.com/transactions/evenflo-sold-to-goodbaby-international/,,
https://www.lincolninternational.com/transactions/vitec-distribution-gmbh-sold-to-imago-group-plc/,,
https://www.lincolninternational.com/transactions/inasa-has-sold-its-manufacturing-assets-to-grupo-aliberico/,,
https://www.lincolninternational.com/transactions/gentherm-has-acquired-global-thermoelectric/,,
https://www.lincolninternational.com/transactions/qualium-has-sold-plastiques-gosselin-to-corning/,,
https://www.lincolninternational.com/transactions/raja-group-has-sold-naturapurifys-organic-cosmetics-brand-24th-cosme-to-rising-japan-equity/,,
https://www.lincolninternational.com/transactions/avnet-inc-has-acquired-unidux-inc/,,
https://www.lincolninternational.com/transactions/shareholders-of-climax-portable-machining-welding-systems-have-been-sold-to-industrial-growth-partners/,,
https://www.lincolninternational.com/transactions/sovereign-capital-has-sold-world-class-learning-to-nord-anglia-education/,,
https://www.lincolninternational.com/transactions/capital-for-business-has-sold-detroit-tool-metal-products-to-wynnchurch-capital/,,
https://www.lincolninternational.com/transactions/senco-brands-inc-a-portfolio-company-of-wynnchurch-capital-partners-ii-l-p-has-refinanced/,,
https://www.lincolninternational.com/transactions/clarion-capital-partners-has-acquired-the-cross-accessory-division-from-a-t-cross/,,
https://www.lincolninternational.com/transactions/etic-has-sold-fuji-technica-miyazu-to-phoenix-capital/,,
https://www.lincolninternational.com/transactions/augusta-technologie-has-sold-dlog-to-advantech-group/,,
https://www.lincolninternational.com/transactions/nordwind-capital-has-sold-ise-automotive-to-metalsa/,,
https://www.lincolninternational.com/transactions/cofra-holding-has-sold-ca-bank-to-bank11/,,
https://www.lincolninternational.com/transactions/ldc-has-acquired-dd-london-from-conran-holdings-and-caird-capital/,,
https://www.lincolninternational.com/transactions/4m-investments-has-sold-intercomp-global-services-to-elbrus-capital/,,
https://www.lincolninternational.com/transactions/general-donlee-has-been-sold-to-triumph-group/,,
https://www.lincolninternational.com/transactions/sanders-industries-has-sold-alloy-die-casting-to-gladstone-investment-corporation-and-gladstone-capital-corporation/,,
https://www.lincolninternational.com/transactions/slingsby-holdings-limited-has-been-sold-to-marshall-of-cambridge-aerospace-limited/,,
https://www.lincolninternational.com/transactions/hass-tcm-has-merged-with-the-jordan-company/,,
https://www.lincolninternational.com/transactions/sud-pe-and-dz-equity-partners-has-sold-myonic-holding-gmbh-to-minebea-co/,,
https://www.lincolninternational.com/transactions/groupe-doucet-has-sold-primalab-to-bk-giulini/,,
https://www.lincolninternational.com/transactions/integralis-has-been-sold-to-ntt/,,
https://www.lincolninternational.com/transactions/enhanced-equity-funds-and-transition-capital-partners-sante-pediatric-services-has-been-sold-to-webster-capitals-epic-health-services/,,
https://www.lincolninternational.com/transactions/clearview-capital-has-sold-air-cooled-exchangers-to-alfa-laval/,,
https://www.lincolninternational.com/transactions/dtx-inc-has-been-sold-to-contec/,,
https://www.lincolninternational.com/transactions/incline-equity-partners-has-sold-orthotic-holdings-to-frazier-healthcare/,,
https://www.lincolninternational.com/transactions/roche-bobois-has-sold-furn-invest-to-tamburi-investment-partners/,,
https://www.lincolninternational.com/transactions/tenex-capital-management-has-formed-quintec-through-the-merger-of-nap-tools-techniks-and-bc-saw-tool/,,
https://www.lincolninternational.com/transactions/terex-corporation-has-sold-assets-of-terex-roadbuilding-division-to-fayat-group/,,
https://www.lincolninternational.com/transactions/serent-capital-has-sold-equinox-healthcare-to-axelacare-health-solutions-a-portfolio-company-of-excellere-partners/,,
https://www.lincolninternational.com/transactions/formica-a-division-of-fletcher-building-has-acquired-the-decorative-laminate-manufacturing-division-of-well-pack/,,
https://www.lincolninternational.com/transactions/churchill-equity-has-sold-churchill-aerospace-to-corridor-capital/,,
https://www.lincolninternational.com/transactions/cobham-has-sold-satori-to-its-management-backed-to-an-undisclosed-french-private-equity-firm/,,
https://www.lincolninternational.com/transactions/bpe-unternehmensbeteiligungen-g-m-b-h-has-sold-domilens-beteiligungs-gmbh-to-polytech-ophthalmologie-beteiligungs-gmbh/,,
https://www.lincolninternational.com/transactions/whalen-furniture-manufacturing-has-been-sold-to-li-fung/,,
https://www.lincolninternational.com/transactions/prestress-engineering-has-been-sold-to-county-materials/,,
https://www.lincolninternational.com/transactions/aheim-capital-has-sold-aqua-vital-group-to-halder/,,
https://www.lincolninternational.com/transactions/delta-has-sold-deutsche-fachpflege-holding-to-chequers-capital/,,
https://www.lincolninternational.com/transactions/key-3-casting-llc-has-been-sold-to-metal-technologies-inc/,,
https://www.lincolninternational.com/transactions/acquisition-financing-for-graham-partners-in-their-acquisition-of-comar-inc/,,
https://www.lincolninternational.com/transactions/maysteel-llc-has-been-sold-to-revolution-capital-group/,,
https://www.lincolninternational.com/transactions/entegra-has-been-sold-to-headwaters/,,
https://www.lincolninternational.com/transactions/clearlake-capital-group-sold-primesport-holdings-to-the-carlyle-group-et-al/,,
https://www.lincolninternational.com/transactions/constar-has-sold-its-shelburn-uk-assets-to-greybull-capital/,,
https://www.lincolninternational.com/transactions/moneymailer-has-been-sold-to-mm-investment-holdings-llc/,,
https://www.lincolninternational.com/transactions/redvision-secured-a-follow-on-investment-led-by-updata-partners-and-edison-ventures/,,
https://www.lincolninternational.com/transactions/watchfire-enterprises-has-been-sold-to-the-jordan-company/,,
https://www.lincolninternational.com/transactions/industrial-growth-partners-has-sold-consolidated-precision-products-corporation-to-arlington-capital-partners/,,
https://www.lincolninternational.com/transactions/aurelius-has-acquired-abelan-from-phi-industrial/,,
https://www.lincolninternational.com/transactions/storsack-has-been-sold-to-greif/,,
https://www.lincolninternational.com/transactions/texas-hydraulics-a-portfolio-company-of-wynnchurch-capital-has-acquired-oilgear/,,
https://www.lincolninternational.com/transactions/tesa-a-subsidiary-of-beiersdorf-has-acquired-functional-coatings/,,
https://www.lincolninternational.com/transactions/the-vitec-group-has-acquired-haigh-farr-inc/,,
https://www.lincolninternational.com/transactions/parquest-and-cm-cic-investissement-have-sold-caillau-to-cathay-capital-and-essling/,,
https://www.lincolninternational.com/transactions/aurora-has-acquired-inhance-from-arsenal/,,
https://www.lincolninternational.com/transactions/alder-has-sold-r2p-to-hq-equita/,,
https://www.lincolninternational.com/transactions/vitruvian-partners-has-refinanced-the-college-group/,,
https://www.lincolninternational.com/transactions/holmer-group-has-been-sold-to-exel-industries/,,
https://www.lincolninternational.com/transactions/management-engineers-has-been-sold-to-booz-company/,,
https://www.lincolninternational.com/transactions/zur-rose-group-has-acquired-promofarma-com/,,
https://www.lincolninternational.com/transactions/usp-holdings-has-completed-a-dividend-recapitalization/,,
https://www.lincolninternational.com/transactions/clearlake-capital-has-sold-sage-to-asahi-kasei/,,
https://www.lincolninternational.com/transactions/montagu-private-equity-has-refinanced-the-college-of-law/,,
https://www.lincolninternational.com/transactions/deutsche-beteiligungs-has-acquired-stephan-machinery/,,
https://www.lincolninternational.com/transactions/daher-has-sold-its-high-pressure-metallic-duct-systems-business-to-tecalemit-aerospace/,,
https://www.lincolninternational.com/transactions/onyx-ems-has-been-sold-to-sparton-corporation/,,
https://www.lincolninternational.com/transactions/lyceum-capital-has-acquired-sgp/,,
https://www.lincolninternational.com/transactions/eci-partners-has-refinanced-edenhouse/,,
https://www.lincolninternational.com/transactions/vitruvian-has-acquired-oag-aviation-from-axio/,,
https://www.lincolninternational.com/transactions/guard-hill-holdings-sold-sr-smith-to-champlain-capital/,,
https://www.lincolninternational.com/transactions/h-i-g-has-acquired-xtera/,,
https://www.lincolninternational.com/transactions/alchemy-special-opportunities-has-sold-zircosil-to-trebol-torrecid-endeka-matrix-guangzhu-chemicals-corporation/,,
https://www.lincolninternational.com/transactions/arconic-has-sold-fusina-rolling-to-slim-aluminum/,,
https://www.lincolninternational.com/transactions/leoni-has-sold-its-electrical-appliance-assemblies-business-to-bizlink/,,
https://www.lincolninternational.com/transactions/private-shareholders-have-sold-a-majority-stake-in-solcom-to-lead-equities/,,
https://www.lincolninternational.com/transactions/bwk-has-sold-wieland-dental-to-ivoclar-vivadent/,,
https://www.lincolninternational.com/transactions/acorn-growth-companies-has-acquired-tods-aerospace-defence-ltd/,,
https://www.lincolninternational.com/transactions/flex-group-has-been-sold-to-chervon-group/,,
https://www.lincolninternational.com/transactions/consilium-has-sold-douglas-holding-to-cameron/,,
https://www.lincolninternational.com/transactions/kings-park-capital-has-sold-ihs-to-battery-ventures/,,
https://www.lincolninternational.com/transactions/phoenix-equity-partners-has-financed-the-gym/,,
https://www.lincolninternational.com/transactions/vitruvian-partners-has-acquired-openbet/,,
https://www.lincolninternational.com/transactions/riverside-has-sold-keycast-to-american-industrial-acquisition-corporation/,,
https://www.lincolninternational.com/transactions/hasa-has-been-sold-to-freiberger/,,
https://www.lincolninternational.com/transactions/bregal-unternehmerkapital-has-raised-capital-to-acquire-gabo-systemtechnik/,,
https://www.lincolninternational.com/transactions/equistone-has-sold-euroavionics-to-hensoldt-a-portfolio-company-of-kkr/,,
https://www.lincolninternational.com/transactions/peak-rock-capital-has-acquired-hasa/,,
https://www.lincolninternational.com/transactions/wynnchurch-capital-has-acquired-america-ii-electronics/,,
https://www.lincolninternational.com/transactions/bridgepoint-development-capital-has-acquired-acteon-group/,,
https://www.lincolninternational.com/transactions/bregal-freshstream-has-acquired-radley-from-exponent/,,
https://www.lincolninternational.com/transactions/phoenix-equity-partners-has-refinanced-busaba-eathai/,,
https://www.lincolninternational.com/transactions/benteler-automobiltechnik-has-been-sold-to-altran-technologies/,,
https://www.lincolninternational.com/transactions/invenios-has-acquired-parrots-varioptic-business-unit/,,
https://www.lincolninternational.com/transactions/global-saphir-group-has-acquired-alvarez-gomez-perfumes/,,
https://www.lincolninternational.com/transactions/dmg-mori-has-sold-gildemeister-energy-storage-to-glex/,,
https://www.lincolninternational.com/transactions/inverto-has-been-sold-to-the-boston-consulting-group/,,
https://www.lincolninternational.com/transactions/agrisem-has-been-sold-to-unia/,,
https://www.lincolninternational.com/transactions/the-riverside-company-has-sold-coeur-to-illinois-tool-works/,,
https://www.lincolninternational.com/transactions/nap-gladu-has-been-sold-to-tenex-capital-management/,,
https://www.lincolninternational.com/transactions/argantis-has-sold-frostkrone-tiefkuhlkost-to-axa-private-equity/,,
https://www.lincolninternational.com/transactions/nolax-ag-sold-its-airbag-coatings-business-to-nitto-denko-corporation/,,
https://www.lincolninternational.com/transactions/defibtech-has-been-sold-to-nihon-kohden-corporation/,,
https://www.lincolninternational.com/transactions/new-state-capital-partners-sold-central-conveyor-to-us-tsubaki-holdings/,,
https://www.lincolninternational.com/transactions/aoyama-trading-acquired-minit-asia-pacific/,,
https://www.lincolninternational.com/transactions/labeyrie-fine-foods-sold-its-frozen-business-to-ajinomoto/,,
https://www.lincolninternational.com/transactions/john-masters-organics-sold-to-permira/,,
https://www.lincolninternational.com/transactions/a-subsidiary-of-sanyo-electric-co-sold-to-j-will-partners-co/,,
https://www.lincolninternational.com/transactions/sekisui-chemical-co-acquired-eidia-co/,,
https://www.lincolninternational.com/transactions/arrk-corporation-has-sold-yasuda-seisakusho-inc-and-sol-plus-co-to-the-longreach-group/,,
https://www.lincolninternational.com/transactions/fremont-private-holdings-made-an-investment-in-process-displays/,,
https://www.lincolninternational.com/transactions/centre-partners-management-has-sold-hyco-international-to-weber-hydraulik/,,
https://www.lincolninternational.com/transactions/reuther-verpackung-gmbh-co-kg-has-been-sold-to-sun-capital/,,
https://www.lincolninternational.com/transactions/kinematics-manufacturing-received-a-growth-equity-investment-by-angeleno-group/,,
https://www.lincolninternational.com/transactions/flabeg-group-has-been-sold-to-sunlife-a-subsidiary-of-the-saudi-arabian-acwa-holding-company/,,
https://www.lincolninternational.com/transactions/pti-has-been-sold-to-frutarom/,,
https://www.lincolninternational.com/transactions/buy-out-central-europe-ii-has-sold-chemson-polymer-additive-to-ordu-yardimlasma-kurumu/,,
https://www.lincolninternational.com/transactions/utility-services-associates-has-been-sold-to-first-reserve/,,
https://www.lincolninternational.com/transactions/cham-has-sold-a-majority-stake-in-innovative-food-processors-to-ampersand-capital-partners/,,
https://www.lincolninternational.com/transactions/natural-products-group-the-parent-company-of-arbonne-completed-a-refinancing/,,
https://www.lincolninternational.com/transactions/safran-has-sold-globe-motors-to-allied-motion-technologies/,,
https://www.lincolninternational.com/transactions/edmond-de-rothschild-has-sold-mediascience-to-siparex/,,
https://www.lincolninternational.com/transactions/river-associates-has-sold-roscoe-medical-to-tenex-capital-management/,,
https://www.lincolninternational.com/transactions/quanex-has-sold-its-tube-group-operations-to-vision-metals/,,
https://www.lincolninternational.com/transactions/nbgi-private-equity-has-sold-ochre-house-to-pinstripe-inc-a-portfolio-company-of-accel-kkr/,,
https://www.lincolninternational.com/transactions/suntron-corporation-has-been-sold-to-benchmark-electronics-inc/,,
https://www.lincolninternational.com/transactions/hcl-equity-partners-suntron-corporation-has-sold-its-embedded-computing-solutions-business-to-axiomtek/,,
https://www.lincolninternational.com/transactions/naxicap-has-sold-cidelec-dufyelec-to-edmond-de-rothschild-investment-partners/,,
https://www.lincolninternational.com/transactions/gestion-integral-de-tuberias-has-sold-protecciones-plasticas-to-future-pipe-industries/,,
https://www.lincolninternational.com/transactions/mcm-capital-has-sold-dexmet-corporation-to-sverica-international/,,
https://www.lincolninternational.com/transactions/emerson-has-sold-dynacorp-to-autogard/,,
https://www.lincolninternational.com/transactions/beloit-has-sold-jl-fiber-services-to-precision-castparts-corp/,,
https://www.lincolninternational.com/transactions/beloit-corporation-has-sold-beloit-castings-to-atchison-casting/,,
https://www.lincolninternational.com/transactions/avtec-has-been-sold-to-dover-corporation/,,
https://www.lincolninternational.com/transactions/amcast-has-sold-amcast-precison-to-citation/,,
https://www.lincolninternational.com/transactions/allegheny-teledyne-has-sold-teledyne-fluid-systems-to-curtiss-wright-and-the-barnes-group/,,
https://www.lincolninternational.com/transactions/precision-castparts-corp-has-sold-water-specialties-to-danaher/,,
https://www.lincolninternational.com/transactions/thermo-electron-corporation-has-sold-optronics-to-prospect-partners/,,
https://www.lincolninternational.com/transactions/morgenthaler-partners-has-sold-cambridge-international-to-american-securities/,,
https://www.lincolninternational.com/transactions/quanex-has-acquired-temroc-metals/,,
https://www.lincolninternational.com/transactions/teledyne-technologies-has-sold-teledyne-cast-parts-to-cp-acquisition-corp/,,
https://www.lincolninternational.com/transactions/brunswick-corporation-has-sold-brunswick-bicycles-to-pacific-cycle/,,
https://www.lincolninternational.com/transactions/brunswick-has-sold-hoppes-to-michaels-of-oregon-co/,,
https://www.lincolninternational.com/transactions/buckingham-capital-partners-has-sold-trantech-to-industrial-opportunity-partners/,,
https://www.lincolninternational.com/transactions/swank-audio-visuals-has-been-sold-to-kelso/,,
https://www.lincolninternational.com/transactions/suntron-corporation-has-sold-its-methuen-massachusetts-facility-to-eit/,,
https://www.lincolninternational.com/transactions/suntron-corporation-has-sold-suntron-iowa-to-nortech-systems/,,
https://www.lincolninternational.com/transactions/fluidap-has-been-sold-to-hydau/,,
https://www.lincolninternational.com/transactions/haltermann-has-acquired-petrochem-carless/,,
https://www.lincolninternational.com/transactions/koenig-bauer-has-acquired-flexotecnica/,,
https://www.lincolninternational.com/transactions/kps-capital-partners-has-recapitalized-attends-healthcare/,,
https://www.lincolninternational.com/transactions/bpe-unternehmensbeteiligungen-has-sold-strikowestofen-beteiligungs-to-auctus/,,
https://www.lincolninternational.com/transactions/3-rivers-capital-has-sold-geo-con-holdings-to-raf-industries-inc-s-geo-solutions-inc/,,
https://www.lincolninternational.com/transactions/wells-manufacturing-company-has-been-sold-to-charter-manufacturing-company/,,
https://www.lincolninternational.com/transactions/saturn-electronics-engineering-has-been-sold-to-flextronics/,,
https://www.lincolninternational.com/transactions/swanson-industries-has-been-sold-to-aea/,,
https://www.lincolninternational.com/transactions/hammond-kennedy-whitney-company-have-sold-nyloncraft-to-dickten-masch-plastics/,,
https://www.lincolninternational.com/transactions/clements-national-company-has-been-sold-to-winchester-electronics-corporation/,,
https://www.lincolninternational.com/transactions/spx-corporation-has-sold-assets-of-gs-electric-to-ametek/,,
https://www.lincolninternational.com/transactions/brunswick-has-sold-zebco-north-america-to-w-c-bradley-co/,,
https://www.lincolninternational.com/transactions/advent-international-has-sold-edax-to-ametek/,,
https://www.lincolninternational.com/transactions/abc-naco-has-sold-its-operating-assets-to-three-cities-funds/,,
https://www.lincolninternational.com/transactions/bank-of-america-and-svoboda-capital-have-sold-parts-now-to-counterpoint-capital-partners/,,
https://www.lincolninternational.com/transactions/emerson-has-sold-daniel-valve-company-to-spx-corporation/,,
